type,K,T,r,price,sigma_080_1m,sigma_080_3m,sigma_080_6m,sigma_080_9m,sigma_080_12m,sigma_090_1m,sigma_090_3m,sigma_090_6m,sigma_090_9m,sigma_090_12m,sigma_100_1m,sigma_100_3m,sigma_100_6m,sigma_100_9m,sigma_100_12m,sigma_110_1m,sigma_110_3m,sigma_110_6m,sigma_110_9m,sigma_110_12m,sigma_120_1m,sigma_120_3m,sigma_120_6m,sigma_120_9m,sigma_120_12m
lookback,90,0.0833333333333333,0.02,13.723226539938343,0.26821314276787,0.1527138008516894,0.1057135676283604,0.0844574479570852,0.0715317011867572,0.2087092168712224,0.117321502577717,0.0795722954861009,0.0621877939940498,0.051429938042398,0.3178354646027515,0.1745690629931532,0.1135598091848318,0.0841505959661856,0.0648502346009191,0.6643256689166748,0.3687373518181075,0.2442102716958696,0.1848744546580774,0.1462812688287729,0.9306011261756824,0.5183697448300258,0.3453734957720081,0.2633094640219793,0.2101398605550535
lookback,100,0.0833333333333333,0.02,4.296302513458964,0.3790206587327982,0.2159843120082855,0.149703142041779,0.1197604806660879,0.1015704274557857,0.2505648173605413,0.1410556940411189,0.0958931551878733,0.0751312624766642,0.0623033523512576,0.3662571772447782,0.2025115374684951,0.1333679909422861,0.1004617211204019,0.0792400812645224,0.7216616898901818,0.4023711753890749,0.2687244632644725,0.2057323719922665,0.165429431316487,0.9971720278239004,0.557643281320093,0.3742737673374301,0.2881761912674778,0.2332779963158388
lookback,95,0.0833333333333333,0.02,8.526964287534291,0.3796670453736906,0.2163537151302208,0.1499602945951317,0.1199671368389499,0.1017464463849955,0.2151146968707426,0.1209501661005189,0.0820631674640544,0.0641598795543327,0.053083631367921,0.3000349772863652,0.1642938627745815,0.1062658103643392,0.0781238300365596,0.0594913414059976,0.6429496953167568,0.3561577589932144,0.2349798322326253,0.1769378988597914,0.1388636505803641,0.9055980284492896,0.5035605723334425,0.3343872469205575,0.25373908839035,0.2010491590542979
lookback,80,0.25,0.02,24.105225548610388,0.3854053245709462,0.2196331959508168,0.1522434164793064,0.1218020397036458,0.1033101919905247,0.2698871783061787,0.1520307834075839,0.1034594278397437,0.0811491790883165,0.0673738955105689,0.3595305493723952,0.198630462252332,0.1306186583068533,0.0982015839513647,0.0772535526328118,0.7137594736723958,0.397743639300763,0.2653636480441518,0.2028882763872024,0.1628417424110213,0.9880366821855924,0.5522655635558968,0.3703336701620725,0.2848078774052529,0.2301761569354441
lookback,105,0.0833333333333333,0.02,1.0909189235884496,0.3503489661629213,0.1996027363097023,0.1383026562527484,0.1106021412681808,0.0937696313803011,0.2342278305501473,0.1317849026760709,0.0895107838112046,0.0700635490480853,0.0580404789575195,0.3454302366402336,0.1904943753592512,0.124853263919335,0.0934584710084845,0.0730778727899674,0.6971328027626207,0.3879994137389577,0.2582753892016566,0.1968752122575945,0.157348832728759,0.9687754723713392,0.5409156126759713,0.3620012226118031,0.2776637505671681,0.2235670515241135
lookback,100,0.0833333333333333,0.02,3.625587640387449,0.369546277373233,0.2105705792840268,0.1459346233440523,0.1167327285333636,0.0989907906625104,0.2214062466942338,0.1245154361421441,0.0845124461556633,0.0661000918298529,0.0547114315851,0.3078911688223336,0.1688290417216365,0.1094859824202929,0.0807862566802604,0.0618624177612628,0.652406219113421,0.3617259640793908,0.2390704432946782,0.1804618674562506,0.1421686349602511,0.916672431409308,0.5101243788652897,0.3392636027554642,0.257996524952294,0.2051090954803323
lookback,90,0.0833333333333333,0.02,14.102776259195322,0.3597007720460092,0.204945188563371,0.1420198365208632,0.1135875871807234,0.0963121704834192,0.2428349226302546,0.1366685443266495,0.0928714838882101,0.072731118396348,0.0602832719218662,0.3508634666343356,0.1936295295288355,0.1270752059423364,0.0952870383479027,0.0746888412174966,0.7035497659654161,0.3917614462691015,0.2610141681905751,0.1992009848459489,0.1594769582068262,0.9762157621867272,0.545301811695909,0.3652240879481683,0.280430500977123,0.2261317215491871
lookback,80,0.0833333333333333,0.02,23.955074362702163,0.3314335600670448,0.1887991668980607,0.1307881612302301,0.1045689296489531,0.0886339566365069,0.2250424021868745,0.1265766008133602,0.0859289960134811,0.0672228395885591,0.0556540055550631,0.3394589613722974,0.1870485965617176,0.1224106994241333,0.0914473958486662,0.0713042802399572,0.690064938507528,0.383853787009932,0.255254510520476,0.1943059470346005,0.1549920848218958,0.9605707254334108,0.5360758543351448,0.3584408168383084,0.2746017750978917,0.2207206308928092
lookback,95,0.0833333333333333,0.02,8.677044318286198,0.3367901809801359,0.1918583030924102,0.1329156326918877,0.1062767433439707,0.0900872216639824,0.2125162582125744,0.1194776064116493,0.0810526579084256,0.0633594846905135,0.0524121735941592,0.313092709761851,0.171831537663862,0.1116171669497319,0.0825467898087202,0.0634270019411861,0.6586477421717118,0.3653983659372494,0.2417640346654689,0.1827763578931238,0.1443289308072882,0.9239701817599532,0.514445795578719,0.3424679151610588,0.2607857262613138,0.2077548220921146
lookback,100,0.0833333333333333,0.02,4.093398956892385,0.2430172321824549,0.1383425722200682,0.0957383522045008,0.0764657448484292,0.0647433055542573,0.2154204826036659,0.1211234147542957,0.0821821750466001,0.0642541061808941,0.0531626407492609,0.348598140529595,0.1923223769885394,0.1261488514048575,0.0945247825503833,0.0740174788480246,0.7008758803581896,0.3901940491334562,0.2598734035201632,0.1982326149957536,0.1585914853663952,0.973116479305403,0.5434750201790536,0.3638822464975552,0.2792791180965771,0.2250652505068653
