type,K,T,r,price,sigma_080_1m,sigma_080_3m,sigma_080_6m,sigma_080_9m,sigma_080_12m,sigma_090_1m,sigma_090_3m,sigma_090_6m,sigma_090_9m,sigma_090_12m,sigma_100_1m,sigma_100_3m,sigma_100_6m,sigma_100_9m,sigma_100_12m,sigma_110_1m,sigma_110_3m,sigma_110_6m,sigma_110_9m,sigma_110_12m,sigma_120_1m,sigma_120_3m,sigma_120_6m,sigma_120_9m,sigma_120_12m
asian,105,1.0,0.02,4.154901058717465,0.46838420399810743,0.2670836041312482,0.1853091816752688,0.14840060563789179,0.1259976225167221,0.5104807544309969,0.28932502132913207,0.19881641285587448,0.157584169781392,0.13232224870987294,0.5678469902632584,0.3187688421478413,0.21557302431903516,0.16776354376250094,0.1379155018607657,0.6413999079864495,0.35524471474470126,0.23430829351874707,0.17635827975707652,0.13831817597360785,0.7370078860890462,0.402305961583969,0.2568522950170234,0.182063751588212,0.121323073700116
asian,85,1.0,0.02,16.888906353023238,0.4641015029188384,0.2646336525000075,0.18360042471679466,0.14702496525853645,0.12482329092476831,0.40296547870318694,0.22785473771478287,0.15599523473565888,0.12315142348266629,0.10296601701128637,0.48407424635182816,0.2704662723325323,0.18144445878514204,0.13986716996023027,0.11366882803007737,0.5931646708710335,0.32674685765528694,0.2132174852068232,0.15796106710733585,0.1206419294040727,0.7122541944949172,0.3871091713590064,0.24455732946066863,0.16917530137078723,0.09304857746825701
asian,95,0.75,0.02,9.333176584725257,0.39228861669893017,0.22356737007811847,0.15498272042992708,0.12400385396983765,0.10518666118196288,0.4763013046901756,0.26976823766243496,0.18517629489748438,0.14660196073819054,0.12294655181185574,0.5432061240787088,0.30456212392553395,0.20553762629620667,0.15956486575764864,0.13079583928581187,0.6266012069968315,0.3465187187669005,0.2278784670532289,0.1707914136240786,0.13304908566663562,0.7197516122845182,0.3917252535628661,0.248322355826659,0.17321534764834923,0.10468009615300423
asian,100,1.0,0.02,6.767691217870339,0.5560425929071908,0.3172614801727421,0.22033017012432946,0.17661791683697373,0.15010644083876168,0.5572442082974839,0.3161005329993072,0.21751208700173771,0.17265391246356668,0.14520323226473184,0.5924823981408539,0.3329717330750298,0.22560401899736565,0.1759558892739076,0.14502555283304852,0.6479058838624614,0.3590767088169814,0.23712520677209162,0.17878750120567294,0.14060066690759093,0.7248618337917614,0.3948650086745157,0.25086750705575955,0.17589587352617628,0.11046308858903231
asian,90,1.0,0.02,12.914697095002163,0.4749521956548517,0.2708416903222442,0.18793019295946964,0.15051086777604636,0.1277992670390667,0.4931026459999691,0.2793800823469236,0.19187872702495196,0.1519967253822788,0.12755073361505112,0.5394956111868766,0.3024227598383542,0.2040262518827679,0.1583298458764047,0.12972295787754268,0.6239007121073485,0.34492485831648595,0.22670156546760498,0.1697688783213814,0.13207481759185888,0.741676828599786,0.4051588507023919,0.2591305153432721,0.18436830929832412,0.12486520851493361
asian,120,1.0,0.02,1.07873760766487,0.5532321010944687,0.31565195862082757,0.21920627844597854,0.17571176631860266,0.14933140807108095,0.550049115173977,0.3119798578172041,0.21463325605711928,0.17033217111492166,0.14321774197489934,0.5769825290577766,0.3240357701522549,0.2192930541208989,0.17080200216265098,0.1405529932813731,0.6276776899707583,0.34715393493591007,0.22834728969149834,0.17119841971693822,0.13343629223390244,0.7140226640828622,0.38819911972597443,0.245449072496576,0.1701406228418959,0.09635735955296672
asian,90,1.0,0.02,13.034654831135484,0.6285083444449586,0.3587762410388761,0.2493416039795289,0.20002344125604907,0.17013041449473093,0.6008385367359822,0.3410785740093433,0.23497062247560677,0.18674201792647036,0.1572589667857245,0.605946145653524,0.3407336370991066,0.23108533064383086,0.1804314713596466,0.14890834509735917,0.6429603673642539,0.356164045846064,0.2349844553931503,0.17694188809478653,0.1388674028980846,0.7101614784977939,0.38581842617918444,0.24349926452347037,0.1680223641485064,0.08823713391851087
asian,105,1.0,0.02,4.025372616418783,0.5177692183577921,0.2953469621304016,0.20502898407895107,0.1642840676067911,0.1395636390523871,0.5153288260199885,0.2920999659083732,0.2007529403796291,0.15914422891931057,0.13365493480712354,0.5459078851930932,0.30611986284531734,0.2066380782410725,0.1604640549013415,0.13157690989630055,0.610939680209352,0.33726808330595076,0.22103633974027398,0.1648300278736068,0.12733647459238148,0.710641076872823,0.3861143213123742,0.24374202968191652,0.16828764194403897,0.08945798431965825
asian,115,1.0,0.02,2.4725306341693285,0.6437630125539647,0.36751891949032606,0.2554548800552396,0.20495840868351117,0.17435508162134006,0.6278208189717458,0.3565455903335167,0.2457889089122218,0.19547838603335022,0.16474084901310526,0.6426230923185343,0.3618771915761074,0.2460144693592545,0.192618162086775,0.15947622557211208,0.704173009574619,0.39212674212548576,0.2612799710223614,0.1994265494733898,0.15968308839900885,0.7894486717497594,0.4341472414030509,0.28187101052638264,0.20640985991595234,0.15278699154536265
asian,120,1.0,0.02,1.200849498987707,0.5834789520643007,0.332976172113908,0.23130864152293829,0.18547196554447376,0.15767856794410037,0.5587018133655305,0.31693546069914275,0.2180953856055149,0.17312438276052564,0.14560557108645186,0.5869402107893418,0.32977658755581163,0.22334753893011847,0.1741130437502081,0.14342665675888341,0.6436026045987928,0.3565423723777568,0.23526264562695204,0.17718190524176,0.13909311782175748,0.7380184841447959,0.40292381019203255,0.25734645885797613,0.18256551947225097,0.12211220598153592
asian,90,1.0,0.02,12.706058305830863,0.5060112847841043,0.28861641836149043,0.2003316336143035,0.1604990421247506,0.13633001582357834,0.4816792516163617,0.2728445663209372,0.18732101153203692,0.14832797505804302,0.1244195561984416,0.519533341255829,0.29091283820353125,0.19589416016980996,0.15168339582826745,0.1239470676228512,0.5996283172294481,0.33057568560890005,0.21606780887584384,0.160472771687737,0.12310552402918168,0.7236309725239429,0.3941093264388423,0.25025606851211823,0.17525527683551212,0.10916332114230351
asian,100,0.75,0.02,5.923095304078019,0.47896144970176946,0.27313577653816634,0.189530384142116,0.15179935515765647,0.12889942941990726,0.43097392475735574,0.2438539965999492,0.16712490121277895,0.1320875573490091,0.1105726839414173,0.5148581885722605,0.2882171417362471,0.19398936770544928,0.15012624798474936,0.12259335138370271,0.6314243011005315,0.349364161836901,0.22997759956906969,0.17261236541006567,0.13477893623972287,0.7634243013072101,0.41839796799801443,0.26960148595555233,0.19470625532537128,0.13891718212567977
asian,80,1.0,0.02,21.46805626507352,0.34717745071054107,0.19779122985766748,0.1370424230700574,0.10959013718999536,0.09290804254682718,0.3221118428881234,0.1817425947997194,0.12399721625380486,0.09752802268208456,0.08121582403869441,0.41324918392800913,0.22961977017220395,0.15255878250669155,0.1162135007363671,0.09304071064002023,0.5474165757513226,0.29953445991448974,0.192762071523295,0.13959769308381736,0.10180441629666866,0.7073793527011197,0.3841009014980618,0.24208761169439894,0.16647143928910588,0.07817492388729187
asian,105,1.0,0.02,5.130054180011509,0.5861840345731724,0.3345257698605715,0.23239135024914037,0.1863454202537374,0.15842586441655365,0.5871472173270621,0.3332324471463601,0.22948473722737947,0.18231378858143474,0.15346852635947933,0.6680274380950683,0.37652164402451466,0.2563531304920491,0.20105522683390675,0.16678907656358571,0.7791063533198933,0.4359479562953978,0.293020656243594,0.22618270517561664,0.18388316568738164,0.9138463367076545,0.5084500523225857,0.33802080921094896,0.25691297270504077,0.20407835405039926
asian,115,1.0,0.02,2.303042991016259,0.6093531740837166,0.3477999542244684,0.24166830297275782,0.1938304181052334,0.16483007766142418,0.6186158508128895,0.35126855406204555,0.2420971860582095,0.19249670267389793,0.16218677205635296,0.653422546549966,0.3681026495602357,0.25040965101819496,0.1962051573098882,0.16258558285168762,0.707976069233521,0.3943554583241471,0.26290116434447336,0.20080167812518396,0.16093881358678738,0.7879632327276366,0.43325075585197925,0.2811772924784944,0.2057576549666778,0.15204993114593401
asian,80,1.0,0.02,22.18826438996106,0.6112984619898464,0.3489143247736085,0.24244724520115243,0.19445902389801595,0.165367975849286,0.6117889114771196,0.34735517956812956,0.23936033799053894,0.19028619544599787,0.16029374247312,0.6650848648256266,0.37482541000739716,0.25515568650024795,0.20007812077780882,0.16594229769896207,0.7518853762844453,0.4200494875155397,0.28153480954869564,0.21653699085364733,0.17520924389586473,0.847826773091903,0.46918387783703025,0.30863104343027586,0.23093535272825597,0.1787232583360657
asian,85,1.0,0.02,16.97182712844832,0.5510066764825586,0.3143775265964721,0.21831620050387573,0.1749940991180969,0.14871775250650615,0.5755513829267512,0.32658819996324234,0.2248404522806008,0.17856588077425492,0.1502609346023922,0.6022997262192401,0.3386314792392001,0.22960086842740945,0.1792194501402821,0.14785695443551364,0.6434219637351264,0.35643596364499225,0.23518440528407336,0.17711440650380242,0.13902965070960813,0.7161099234022286,0.38948463773520536,0.24649872945245638,0.1712698132070167,0.099717643024254
asian,110,1.0,0.02,2.8450448041626033,0.524162443545065,0.29900697127053016,0.2075838485107895,0.16634311754992073,0.14132289893541494,0.5519175748335593,0.31305002982715435,0.21538076983239507,0.17093499434221096,0.1437332392220782,0.5898361325839486,0.33144612930542844,0.22452661456490428,0.1750760891578543,0.14426216155364358,0.6652971038019517,0.3693084504177506,0.2446284159726815,0.18523273695370313,0.1466140810697189,0.7738291404585868,0.42470607276820815,0.274537709914788,0.19946047435570846,0.14473464264015481
asian,100,1.0,0.02,7.608265163863338,0.6635130786898218,0.37883960227517005,0.26337241936663336,0.21135135853030557,0.17982945585825824,0.6513656816647484,0.3700459618074168,0.25523616310381636,0.20311098691574372,0.1712806669144604,0.6671952932244527,0.3760419582746876,0.25601450138337634,0.20077891014303495,0.16654961853909378,0.7050859431975285,0.3926618031651631,0.2616692590717517,0.19975685167864385,0.1599848543926594,0.767643657768053,0.42095794921082186,0.2716084817889762,0.1966473217927879,0.1413284938399319
asian,90,0.75,0.02,12.88562048149934,0.5571766351799938,0.31791093979028034,0.22078384645664884,0.17698374015617613,0.15041919343225083,0.505497250170461,0.28647280301164174,0.19682621511413115,0.15598111080099342,0.13095302940091183,0.5452213712432085,0.30572404429285405,0.20635845764818403,0.16023557798920415,0.13137845143824195,0.6140064300799172,0.33908086095941203,0.22237938916107738,0.16600359320946292,0.1284674750696306,0.7219924550554457,0.39310288238533153,0.24944062845701262,0.17439767158118516,0.10734875552474675
asian,120,1.0,0.02,1.2136825130525695,0.5701642608082047,0.3253494715347958,0.22597997095674832,0.1811740281207516,0.15400241921717397,0.5914772828920394,0.3357137709855893,0.23121945742994787,0.18371393729395327,0.15466658498560218,0.6441230057604335,0.36274183801951093,0.24662492420834822,0.193116386857563,0.15990813701131362,0.7194350519303041,0.40106748464645464,0.2677779869785344,0.2049318466277063,0.16470169044357402,0.8172242427150774,0.4508616945195352,0.29471604481812497,0.21832034673001274,0.16574455700151153
asian,90,1.0,0.02,12.992331061324013,0.5862891359305079,0.33458597775103616,0.23243341957916352,0.18637935880656306,0.1584549114524985,0.557848709120992,0.31644679390983377,0.21775398985868538,0.172849021769451,0.14537008409728194,0.5796777805832244,0.3255896508812999,0.22039051669903034,0.17169832253134654,0.14133092870946595,0.6362068817237752,0.35218423031622803,0.23205564777929383,0.1744115797403383,0.13648199022017637,0.7253094199855495,0.3951397258628354,0.25108961263348095,0.1761280583788707,0.11092362301058988
asian,100,1.0,0.02,6.431111074288829,0.49416263096360225,0.28183483616959837,0.19559915650919818,0.15668695838556218,0.1330734252979434,0.5075975970494816,0.2876748678686023,0.19766495051354402,0.1566566632792325,0.13153001364105293,0.5625856383919227,0.3157354636977915,0.213430444809971,0.16601335149755048,0.1363960180406955,0.650188624038402,0.360420653954416,0.23811223284769883,0.17963739842263693,0.1413970408547838,0.7344627881863895,0.4007491256154184,0.25560529518052855,0.1807930743103767,0.11927319305070143
asian,95,1.0,0.02,9.708762536689187,0.6211226970951437,0.35454374965360186,0.2463825073751393,0.19763480313395687,0.16808609839562955,0.5916276648895492,0.3357999491784584,0.23127970831224365,0.18376257003956012,0.15470821704718485,0.6079025198782788,0.34186148002514083,0.23188175684462903,0.18108171082208982,0.14947237830944982,0.6544148844875295,0.36290805913872115,0.23993783434877541,0.1812076802798003,0.1428657702282241,0.7468782864244927,0.408332543805468,0.2616557398247504,0.1868971124168001,0.12854126726553375
asian,115,0.75,0.02,1.7226361078376795,0.5395988902901752,0.30784500665669107,0.21375442437514755,0.17131646751838228,0.14557388759833195,0.5533776419870787,0.3138863101143167,0.21596493558948032,0.1714061058281583,0.1441361229166533,0.6003878470031259,0.33752927728812665,0.22882252380385718,0.17858393431187533,0.14730563543588196,0.682315764660425,0.37930603177038613,0.2519368293512741,0.19147931893875503,0.15239174542986034,0.7970956953791519,0.4387580532393637,0.2854310559441136,0.20974129723576682,0.1565015005449539
asian,105,1.0,0.02,3.616609706583361,0.44641900131086293,0.25451816886115225,0.17654743105973594,0.14134814417396774,0.11997840335578482,0.4536860045109212,0.25683568279137875,0.1761641335958081,0.13935250090573903,0.11676367696966312,0.5298107554670225,0.2968386955128645,0.20008112143641668,0.15510573024219015,0.1269215783243614,0.6113856246374285,0.3375317272842859,0.2212317392522669,0.16500087684158454,0.127501337302191,0.7102146664549527,0.385851243865132,0.24352619579533086,0.1680518151064232,0.0883768829722801
asian,100,1.0,0.02,7.400743194548408,0.5908783414084368,0.3372149920883483,0.23427049947438758,0.18786140929548947,0.1597225983018413,0.6041930331495405,0.3430011418366755,0.23631513441325933,0.18782746119091617,0.15818833309622365,0.6487432680226299,0.3654052423115818,0.24850530502488,0.19465102424791267,0.16123845525115518,0.712657940833269,0.39709841025991005,0.2648947565996532,0.20249163078675608,0.162479908629284,0.7982092458041531,0.43942888626044796,0.2859474216737634,0.2102228097307154,0.15703195791139424
asian,80,1.0,0.02,21.481893684015187,0.5322229960200754,0.3036218682122139,0.210805659597494,0.1689396113372199,0.14354224324763565,0.5328134720365532,0.30210973946541747,0.20774039530652175,0.16477523656105847,0.138466667377657,0.5541386115928123,0.31086535038815405,0.20999034890781773,0.16320299674175492,0.13395571317068558,0.6245758472178782,0.34532337601967156,0.22699590401010045,0.17002472085390594,0.1323187841344738,0.726740919780374,0.3960180727299048,0.25179913103716767,0.1768679780615645,0.1123570230704357
asian,80,0.75,0.02,21.824674228169574,0.45458621153422957,0.25918974029803976,0.179804623179386,0.14396955025576688,0.12221536162690615,0.5120715343138673,0.2902355279307614,0.19945179345929376,0.15809600529818837,0.13275946501412061,0.5719561276068155,0.3211379015506969,0.21724631852250234,0.16913030783898209,0.1391019701561868,0.6510372859095359,0.3609202217378698,0.2384790097132593,0.17995305370583062,0.1416925509508586,0.7633557323262015,0.41835634329164273,0.26956880891585483,0.19467455512474427,0.13887734018835957
asian,105,1.0,0.02,3.631110604329577,0.3999254530591876,0.22793262995407973,0.15802268498573807,0.12644770388290996,0.10726977348438259,0.45227125544451946,0.25602687156312215,0.1756007247827431,0.1388994641938202,0.11637748240290371,0.5339433960533939,0.2992214957192579,0.20176460366315166,0.15648160148648554,0.12811714700975835,0.646072329653921,0.3579970025285937,0.2363319048429671,0.1781039377603588,0.1399593440779869,0.7801472779087674,0.42852899032972547,0.2775146106233642,0.20229654920342277,0.14807679310049998
asian,90,1.0,0.02,13.137331954888607,0.6002714604470977,0.3425963841384012,0.23803129787632427,0.19089574933957978,0.16231872639545034,0.5932205943135277,0.33671280655320635,0.23191793754028464,0.1842777394257954,0.1551492336726785,0.610710049277666,0.34348000462761946,0.23302466263719437,0.18201480845333495,0.15028173431801878,0.6530063610815825,0.3620791696192349,0.23932965293206676,0.18068479548225322,0.1423770996881004,0.7273861338609903,0.3964138319047047,0.252118517748391,0.17720016963967664,0.11298427540283155
asian,120,1.0,0.02,1.078433407846897,0.5578173072958957,0.31827785231533556,0.22104014751958928,0.17719041082611506,0.15059588998268453,0.5390948396228796,0.3057064542303813,0.21025188299395248,0.16679939313060513,0.14019727299267604,0.5601935479726634,0.3143563180623288,0.21245628064428487,0.16521755136604993,0.1357050557798106,0.6150064231905162,0.33967181550441766,0.22281697028391642,0.16638563190478914,0.12883489478774507,0.7191828139955905,0.3913754766572911,0.2480380362824164,0.17291308477483003,0.10396234964651732
asian,115,1.0,0.02,2.0222729591865374,0.5697340480689529,0.3251030652651059,0.22580782827129994,0.18103519521198339,0.15388368685874945,0.5869166435233241,0.3331003218099785,0.22939237134995094,0.1822392407250125,0.15340471371388434,0.6358086458022012,0.3579488832781184,0.2432409625383543,0.19035446978455378,0.1575137056296754,0.7287845930031664,0.40654040857327767,0.2717495740384176,0.20828881248660008,0.16775055101028868,0.8691774210003769,0.4819174833684063,0.31821874081580914,0.23949435763174093,0.18723832808054724
asian,100,1.0,0.02,6.286154527115581,0.5416850204038389,0.3090395690051844,0.21458853091205599,0.17198885784788015,0.14614866690979042,0.525279304098918,0.29779615174804014,0.204728855092989,0.16234789343394318,0.13639226737233906,0.5497130697791972,0.3083137810170262,0.20818791491109867,0.16173037686315905,0.13267678960705406,0.6099308828489052,0.33667162400410056,0.22059418398930716,0.1644432883638275,0.12696301616144492,0.7060275358680483,0.3832657112234508,0.2413995758198037,0.16570971848462243,0.06500665636384415
asian,110,0.75,0.02,2.092654173239408,0.4110627567705915,0.23429958329728562,0.16245784653068154,0.13001360253073432,0.11031002060592239,0.4684537476512046,0.26528006310887214,0.1820479311493136,0.14408487251980148,0.12079917436766073,0.5381577168479811,0.301651368088981,0.2034812837546403,0.15788450709160098,0.12933605748360677,0.6146826559091766,0.3394804903610872,0.22267531375967153,0.1662619760742592,0.12871600812245854,0.715887001060932,0.38934738791780293,0.24638677152394148,0.17114972185994667,0.09938064545661682
asian,100,1.0,0.02,6.567295510949518,0.4444637532184303,0.2533998955177263,0.1757682401089142,0.14072117942281415,0.11944309951214299,0.49462260278491943,0.2802497800484707,0.19248535770909173,0.15248512738158407,0.12796771596206036,0.574680958132539,0.32270885007644295,0.2183558722081165,0.17003656184457833,0.13988861482799564,0.6780355361915194,0.3767929250497599,0.2501016947563239,0.18991346858070127,0.15094763871825967,0.7922032338545514,0.4358089260106857,0.28315547933364343,0.20761480160306217,0.15414000331894573
asian,90,1.0,0.02,12.810333027363075,0.4691452958691319,0.2675191060985946,0.18561287400396925,0.14864510551008348,0.12620635314417034,0.48198641461002983,0.27302028110991505,0.1874435248962435,0.1484265797566763,0.12450371295970018,0.5378735358160167,0.3014875171088393,0.2033655265587686,0.15778991101797152,0.1292538726256548,0.6129541048523103,0.3384589018290169,0.22191872095466064,0.16560125180437682,0.12808010524366983,0.7236604702210839,0.39412744005409434,0.25027073288753215,0.1752706649693589,0.10919507132483142
asian,80,0.75,0.02,21.604221124369488,0.5731850550589987,0.32707958949191607,0.22718867607468354,0.18214909676738436,0.1548361578577779,0.5699754738641973,0.3233936471279883,0.2226078988023846,0.17676456618430808,0.14871976186775576,0.5921765244769173,0.33279539360821914,0.22547948628698763,0.17585419823047038,0.14493731889903935,0.6510323429884446,0.3609173121871618,0.23847687373841817,0.17995121570042635,0.14169083045985026,0.737481962703396,0.4025958209269259,0.2570841791093698,0.1822993428557434,0.12169491931352168
asian,95,1.0,0.02,9.692198318239832,0.5778688842112253,0.32976262647914195,0.2290632021628996,0.18366084985464115,0.15612933548998925,0.582805335404955,0.330744492260095,0.22774553848084533,0.1809101555276514,0.15226705240345476,0.604709371406339,0.34002063917351305,0.2305818426669021,0.18002039317498092,0.14855175558381417,0.6460081548217581,0.35795920903705586,0.23630413096872357,0.17807999809464825,0.13993687049306572,0.7220026273221771,0.39310913231909045,0.2494456962133685,0.17440301311853612,0.1073603472705617
asian,100,1.0,0.02,6.573303279071912,0.6054981798489181,0.345591045940045,0.2401243432969351,0.1925844647005742,0.16376407486880676,0.5744477985905102,0.32595591499563953,0.2243985499780804,0.17820931826851102,0.14995584728442754,0.5752145818893327,0.3230164996222476,0.21857316130806656,0.17021403404493787,0.14004265822346615,0.631028767311947,0.3491308687029004,0.22980558667097348,0.1724632819709982,0.13463755167867048,0.7227356374610224,0.3935594439600599,0.24981070110042494,0.17478734954636255,0.10818457603208351
asian,105,1.0,0.02,4.804228657171474,0.5682518183256092,0.3242541310263174,0.22521475660919352,0.18055689061170035,0.15347464372134514,0.5867403178759345,0.332999282474916,0.2293217373030645,0.18218223272641046,0.1533559152390714,0.6066425703048847,0.34113512390145295,0.23136884152662046,0.18066294443602476,0.1491091326853395,0.6484775859135815,0.35941332167686746,0.23737246715667942,0.17900047055897989,0.14080032779277363,0.7179705755145244,0.3906297930300303,0.24743135903280764,0.17226757453654715,0.10236806921715473
asian,110,1.0,0.02,2.1714573264926362,0.45409176772583504,0.2589071941250591,0.17960759549353064,0.1438109708438251,0.12208002100023102,0.4798077324090775,0.27177397230947536,0.18657458774261443,0.14772723794440465,0.1239068561002562,0.5499055616808644,0.30842476372539335,0.20826631457654177,0.16179443277647923,0.13273242320819803,0.6508670073298766,0.36081998990033654,0.23840542574700604,0.17988973301132488,0.14163327572340945,0.7819289960110791,0.42960606955067043,0.27835144701914466,0.20309002616250663,0.14899730956256776
asian,100,1.0,0.02,6.586495762781145,0.522384384973443,0.2979890386321151,0.20687325294154557,0.16577003925421827,0.14083363829285225,0.5123108471307731,0.29037250437632905,0.1995473822905696,0.15817300968183637,0.13282524490279268,0.5763863803814381,0.32369207429863706,0.21905030873067008,0.17060374282262436,0.14038091358149998,0.6612357979592719,0.3669205183589012,0.2428795312474983,0.18373354361570235,0.14522034991455146,0.7651681514601104,0.4194563283199601,0.2704318668356971,0.1955107624494007,0.13992326297595364
asian,110,1.0,0.02,2.001474188723122,0.4283913980473974,0.24420799977887478,0.1693614703673486,0.1355663123540971,0.11504538553486468,0.459917781892197,0.260398710521102,0.17864640274033974,0.1413487292149085,0.1184656556245427,0.5505963506090106,0.3088230431035271,0.2085476635024986,0.162024305475026,0.1329320690585398,0.6575032616076676,0.3647251317931476,0.2412704845808246,0.18235261046551418,0.143933895552438,0.7817710706281699,0.42951061812039687,0.278277318722136,0.20301980503587433,0.14891609217136975
asian,105,0.75,0.02,3.7687953130349805,0.4384309753817163,0.24994955295204838,0.17336292196259018,0.13878561336980724,0.11779181270819,0.4606981700167893,0.2608449338063439,0.17895731056744446,0.14159878764783929,0.1186788855552491,0.5464582632800653,0.30643719007295256,0.2068622486406623,0.16064722192414754,0.1317360088409285,0.6399933165793061,0.3544159088058654,0.23369851446715106,0.17583168621805076,0.13782211775847283,0.7416264102827864,0.4051280643843789,0.2591059760827562,0.18434360386319898,0.12482828688691677
asian,85,1.0,0.02,17.42802024378595,0.5573257172590352,0.31799631879753826,0.22084348682356858,0.17703183159416488,0.15046030953175168,0.5560180639347364,0.31539870015346005,0.21702143823778494,0.17225818290866535,0.144864827294904,0.6002528038739976,0.3374514245367319,0.22876754601151064,0.1785390446109208,0.1472666922252592,0.6773232546266305,0.3763746308239286,0.24979611951873062,0.18965256553783563,0.15070675929772903,0.7811278885558237,0.4291218390283958,0.2779753245206241,0.20273359581039407,0.14858457556848093
asian,85,1.0,0.02,17.538192434751437,0.5181625166394269,0.295572111182082,0.20518614051133313,0.16441070828142015,0.1396718526419157,0.5150079429459692,0.2919162913063332,0.20062475332654742,0.1590409550510768,0.13356670685679953,0.5871687851481543,0.3299083643673098,0.22344060405362912,0.17418907143245363,0.14349260650586018,0.682610011234341,0.379478765552171,0.25206291683472754,0.19158684224194444,0.152490811990444,0.7967428515015906,0.43854545925031013,0.28526719757399177,0.2095885437310642,0.1563328896275232
asian,95,1.0,0.02,9.86516459659577,0.6331301210091403,0.3614249413650068,0.2511935423074312,0.2015183192420042,0.17141008148233025,0.6173090170088887,0.35051941820383237,0.24157315135111335,0.19207350161124595,0.16182440416636226,0.6272404942029729,0.35300956448571646,0.2397535187709997,0.187507868981706,0.15504553399283175,0.6612246259747222,0.3669139483690142,0.24287471766121466,0.1837294147815514,0.14521650743246986,0.7211477025379237,0.39258378350996653,0.24901954351849387,0.17395332002404124,0.10637059065298833
asian,110,1.0,0.02,2.259670221111557,0.41647831008324776,0.23739571913711524,0.16461487570342487,0.13174836522814276,0.11178934571972352,0.4875961750153842,0.2762295632430392,0.18968136450337825,0.15022784221848964,0.1260406722341019,0.5613588232970045,0.3150281515073988,0.21293083452944137,0.1656052204173237,0.1360416587594814,0.6371287960293732,0.3527276763600449,0.23245583860419283,0.17475769282745135,0.13680893456455143,0.7186635928477616,0.3910561267771745,0.24777830858275446,0.1726370145326423,0.10329078334908133
asian,85,1.0,0.02,17.0333353077014,0.4137927577304192,0.23586060503105521,0.1635451530597422,0.13088804232337561,0.11105567254303836,0.46910754486700845,0.2656539822452555,0.18230853195301763,0.14429452780879096,0.12097801009512237,0.5451058906455307,0.30565746239389524,0.20631142163170865,0.16019714480217995,0.13134506743405613,0.6340120181506363,0.35089019891088763,0.23110239014971468,0.17358664586112083,0.1357018806572074,0.7258428992072318,0.3954671090274656,0.25135417798433374,0.17640427795769031,0.11146464798034833
asian,80,1.0,0.02,22.095757375421382,0.574482835009198,0.3278228897440635,0.22770797777820334,0.1825678568564827,0.1551943883583779,0.5818093987856311,0.3301738275565391,0.22734663924209664,0.18058823958950937,0.15199150875721076,0.6241153360778013,0.35120797536001275,0.23848145526302308,0.18646949780801805,0.15414511963070368,0.6969003342944831,0.3878630940151102,0.258176104776473,0.19679083599084285,0.1572715341456411,0.8163854095370734,0.45035817093631325,0.2943313641639029,0.2179677637532706,0.16537246839577158
asian,80,0.75,0.02,21.6619680198508,0.48456481930753525,0.27634219527879067,0.1917671613352054,0.15360057949410744,0.1304375292031724,0.5030505126665731,0.2850725495123249,0.19584925247149032,0.1551942801583156,0.13028104899594395,0.5528028881992026,0.31009523453092597,0.20944634371443535,0.16275854524692465,0.13356973665063804,0.6330809491594859,0.35034117478413523,0.23069780140970556,0.1732363098095853,0.13537020677639877,0.7376269375976354,0.4026844530119627,0.25715506586737263,0.18237131362338024,0.12180804169855168
asian,110,1.0,0.02,2.97005478562916,0.5622449657637031,0.32081346670631633,0.22281146128828522,0.1786187624683126,0.15181703822578868,0.563901698313972,0.3199141267420411,0.22017651351586537,0.17480308390810245,0.1470418362571657,0.6285567408885957,0.3537683509485376,0.2402892755411758,0.1879451917458539,0.15542474076816518,0.7220102228133147,0.4025752240018731,0.26887257822216515,0.20585761696747126,0.1655432464022934,0.8260632509930823,0.4561629400231438,0.2987583524647934,0.22201197200479741,0.16960659191047667
asian,110,1.0,0.02,3.0482846740863527,0.5635930691815362,0.32158549494488575,0.2233508007761194,0.17905370162408388,0.15218932641562474,0.5687893439261753,0.32271411956556206,0.22213303850268568,0.1763814587703173,0.14839201331990326,0.6529139460323429,0.36780946360692185,0.2502026662714896,0.1960362404900555,0.16243916955284807,0.7437770742752259,0.41530968018058173,0.2781045114927758,0.21364899268173346,0.1726023400278518,0.8395748027066429,0.4642520782718763,0.3049003676707101,0.22757796444374548,0.17532538704541978
asian,90,1.0,0.02,13.043090084832944,0.5446991825466063,0.31076555893960445,0.21579377563314195,0.17296047411783597,0.14697926785813215,0.5637689377573053,0.31983807454886104,0.2201233743344606,0.174760217731492,0.1470051704421755,0.59676313239572,0.335439612722132,0.22734683649491697,0.17737900290641495,0.14626028491696208,0.6420432101881786,0.35562372821779786,0.23458708320345692,0.17659894800988135,0.13854473424886818,0.7266457135367376,0.39595966840071717,0.25175198155331147,0.17681889234145765,0.11226346546044226
asian,110,1.0,0.02,3.203301433724021,0.5735978693332147,0.32731602515803593,0.22735385936612834,0.18228229416645533,0.1549501047301219,0.5881210644054692,0.33379049354047385,0.22987485991625775,0.18262865794712188,0.153737555313634,0.6122686978391939,0.34437855339968576,0.23365915665232442,0.182532813626113,0.15073102720777898,0.6723378322179812,0.3734462162899027,0.24765580113013178,0.18782376405598628,0.14901614278796793,0.782688198892773,0.4300648917994735,0.27870768382113503,0.20342730871683207,0.14938676203154694
